rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
277,Gardner-Webb,Gardner-Webb,-4.23287927523488,-4.55802688946806,-8.79090616470294,-28.4188369392368,98.1345962409574,254,273,70.0940871997994,69,202,0.516129032258065,0.516129032258065,0,16,16,11,20,#DAE8F4,#CBDFF0,#D1E2F1,#7AA9C8,#FE926E,Gardner-Webb plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Gardner-Webb plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
278,Columbia,Columbia,-1.52770860426275,-7.42593716151622,-8.95364576577897,19.155241190286,-54.9685403031325,202,332,71.483800586354,24,39,0.48,0.56,-0.0800000000000001,12,14,10,15,#F1F6FB,#ABCBE6,#D0E2F1,#FFBFB1,#94B8C3,Columbia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Columbia plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
279,Eastern Michigan,Eastern Michigan,-2.80455558355737,-6.280397833412,-9.08495341696937,30.8071454666266,-0.590860364166159,231,310,68.4112548333933,162,262,0.354838709677419,0.67741935483871,-0.32258064516129,11,21,15,16,#E6F0F8,#B8D3EA,#CFE1F1,#FA9996,#EEE6BC,Eastern Michigan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Eastern Michigan performs at a similar level regardless of the pace of the game.
280,UMBC,UMBC,-0.295223250271722,-8.83106353144989,-9.12628678172162,-2.96404062099713,2.62458608018085,180,346,71.118740836887,41,363,0.448275862068966,0.551724137931034,-0.103448275862069,13,16,10,19,#FCFDFE,#9CC1E2,#CFE1F1,#EFF6DD,#EFE4B9,UMBC performs at a similar level against both good and bad teams.,UMBC performs at a similar level regardless of the pace of the game.
281,Old Dominion,Old Dominion,-5.69220043338534,-3.55264197290341,-9.24484240628875,-22.3031081404384,-91.1576099272071,284,250,66.9739623793126,252,276,0.212121212121212,0.515151515151515,-0.303030303030303,7,17,13,20,#CEE0F0,#D7E6F3,#CEE1F1,#8DBDCF,#70A6C7,Old Dominion plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Old Dominion plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
282,Bowling Green,Bowling Green,-6.60560258245423,-2.68019085603419,-9.28579343848842,-4.51286342637999,-17.5176934717977,303,239,69.7793884515241,88,179,0.266666666666667,0.466666666666667,-0.2,8,14,12,18,#C6DBEE,#E0ECF6,#CEE1F1,#E7F1DC,#D2D8BE,Bowling Green performs at a similar level against both good and bad teams.,Bowling Green performs at a similar level regardless of the pace of the game.
283,Long Island,Long Island,-10.9002773560768,1.4939334626238,-9.40634389345296,-18.4851346819087,-55.3957073065134,346,131,66.0543168422175,303,301,0.193548387096774,0.451612903225806,-0.258064516129032,6,14,15,16,#A1C5E3,#FFF7ED,#CEE0F0,#9DC9D3,#93B8C3,Long Island plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Long Island plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
284,Tarleton State,Tarleton State,-11.8096246070454,2.38589871051641,-9.42372589652895,-28.4081351003408,-2.21218425835581,356,115,66.9431071038436,256,1,0.310344827586207,0.862068965517241,-0.551724137931034,9,25,9,20,#99C0E1,#FFF2E3,#CDE0F0,#7AA9C8,#EBE5BC,Tarleton State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Tarleton State performs at a similar level regardless of the pace of the game.
285,Portland,Portland,-1.81067774473693,-7.62835121400437,-9.4390289587413,-28.5959113385153,-26.1659225506107,210,334,69.0272798959908,126,340,0.233333333333333,0.766666666666667,-0.533333333333333,7,23,10,20,#EFF5FA,#A9CAE6,#CDE0F0,#7AA8C7,#C3D0BF,Portland plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Portland plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
286,Rider,Rider,-3.44220454583422,-6.03073474766125,-9.47293929349547,20.2408320558472,40.1126383021334,239,308,66.0569795172708,302,303,0.363636363636364,0.333333333333333,0.0303030303030303,12,11,14,19,#E1ECF6,#BBD5EB,#CDE0F0,#FFBCAE,#F6BE97,Rider plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rider plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
287,Austin Peay,Austin Peay,-4.17684005203891,-5.45365215760927,-9.63049220964819,14.3498454554011,9.04087258650017,253,298,67.409762746317,228,28,0.290322580645161,0.806451612903226,-0.516129032258065,9,25,12,19,#DBE8F4,#C1D9ED,#CCE0F0,#FFCFBD,#F0DDB3,Austin Peay performs at a similar level against both good and bad teams.,Austin Peay performs at a similar level regardless of the pace of the game.
288,Idaho,Idaho,-1.60621234824182,-8.13316408711038,-9.7393764353522,3.23579204767547,27.5294076815593,204,337,67.4389206860294,225,272,0.387096774193548,0.516129032258065,-0.129032258064516,12,16,12,19,#F1F6FB,#A3C6E4,#CCDFF0,#FFF4D8,#F3CBA2,Idaho performs at a similar level against both good and bad teams.,Idaho performs at a similar level regardless of the pace of the game.
289,North Florida,North Florida,-0.0341727629215326,-9.75740470902782,-9.79157747194935,18.1836125427471,12.5921017315254,173,353,72.6358021228678,9,338,0.5,0.633333333333333,-0.133333333333333,15,19,13,17,#FEFEFE,#91BBDF,#CCDFF0,#FFC2B3,#F1DAB0,North Florida plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Florida performs at a similar level regardless of the pace of the game.
290,North Dakota,North Dakota,-1.3606269958527,-8.59540290742196,-9.95602990327466,69.9950644064502,-39.0453751134086,197,342,69.8735786529871,79,136,0.433333333333333,0.533333333333333,-0.1,13,16,9,21,#F3F7FB,#9EC3E3,#CBDEF0,#B2204C,#AEC6C1,North Dakota plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,North Dakota plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
291,Bethune-Cookman,Bethune-Cookman,-7.8158839214419,-2.17023594310934,-9.98611986455124,29.8208978904994,24.0001720251273,321,223,69.4523798244058,105,282,0.454545454545455,0.545454545454545,-0.0909090909090909,15,18,17,16,#BBD5EB,#E6EFF7,#CBDEEF,#FB9C98,#F3CEA5,Bethune-Cookman plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Bethune-Cookman performs at a similar level regardless of the pace of the game.
292,Fresno State,Fresno State,-6.40963423066333,-3.72890744784679,-10.1385416785101,49.2849498674468,-30.3940349881597,298,254,71.3858328658049,28,59,0.46875,0.65625,-0.1875,15,21,6,26,#C7DCEF,#D5E5F2,#CADEEF,#E35C6F,#BCCDC0,Fresno State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Fresno State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
293,Howard,Howard,-2.51340242767561,-7.67044381245985,-10.1838462401355,11.8825251238513,-72.0887942975945,223,335,70.5289030524387,57,124,0.392857142857143,0.642857142857143,-0.25,11,18,10,18,#E9F1F8,#A9C9E6,#CADEEF,#FFD7C3,#78AAC6,Howard performs at a similar level against both good and bad teams.,Howard plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
294,Southern Mississippi,Southern Mississippi,-8.68262583022388,-1.67084870642657,-10.3534745366505,6.24450442180984,-27.3556475892663,331,207,71.5489822654584,21,126,0.258064516129032,0.67741935483871,-0.419354838709677,8,21,9,22,#B4D0E9,#ECF3F9,#C9DDEF,#FFEAD0,#C1CFBF,Southern Mississippi performs at a similar level against both good and bad teams.,Southern Mississippi plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
295,Weber State,Weber State,-5.30922050816231,-5.0808621322482,-10.3900826404105,-4.84681147889842,-31.4449902621505,276,287,66.8715060487607,265,283,0.258064516129032,0.709677419354839,-0.451612903225806,8,22,9,22,#D1E2F1,#C6DBEE,#C8DDEF,#E5F0DC,#BBCCC0,Weber State performs at a similar level against both good and bad teams.,Weber State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
296,Binghamton,Binghamton,-6.07494997661314,-4.44196513877732,-10.5169151153905,0.0222918150189009,5.16213654980638,294,271,66.7778092031996,271,64,0.344827586206897,0.620689655172414,-0.275862068965517,10,18,12,17,#CADEEF,#CDE0F0,#C8DDEF,#FFFEDF,#EFE1B7,Binghamton performs at a similar level against both good and bad teams.,Binghamton performs at a similar level regardless of the pace of the game.
297,Fairleigh Dickinson,Fairleigh Dickinson,-7.44735868612392,-3.23927530507721,-10.6866339912011,-19.5392574988229,-41.5621836409087,317,245,69.8368573208869,83,207,0.333333333333333,0.666666666666667,-0.333333333333333,10,20,10,20,#BFD7EC,#DAE8F4,#C7DCEE,#97C6D2,#AAC3C1,Fairleigh Dickinson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fairleigh Dickinson plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
298,Loyola Maryland,Loyola Maryland,-5.59382306436567,-5.13081076228012,-10.7246338266458,10.5348572523339,-6.16550195134715,280,291,67.3025462683396,239,335,0.3,0.733333333333333,-0.433333333333333,9,22,11,19,#CEE1F1,#C5DBEE,#C7DCEE,#FFDCC6,#E4E1BC,Loyola Maryland performs at a similar level against both good and bad teams.,Loyola Maryland performs at a similar level regardless of the pace of the game.
299,Houston Christian,Houston Christian,-7.09743844223525,-3.76341649218766,-10.8608549344229,-20.3256002183538,41.5371634616802,313,256,65.567760056903,322,148,0.433333333333333,0.666666666666667,-0.233333333333333,13,20,10,20,#C2D9ED,#D4E4F2,#C6DCEE,#93C4D2,#F6BD95,Houston Christian plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Houston Christian plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
300,Delaware State,Delaware State,-5.1579973896369,-5.75765884452723,-10.9156562341641,4.04829179761829,5.65460986085535,273,302,70.960666130064,46,197,0.230769230769231,0.230769230769231,0,6,6,12,14,#D2E3F2,#BED7EC,#C6DBEE,#FFF1D6,#F0E1B6,Delaware State performs at a similar level against both good and bad teams.,Delaware State performs at a similar level regardless of the pace of the game.
301,Saint Francis (PA),Saint Francis (PA),-6.00446031628438,-5.10467192024851,-11.1091322365329,-26.0445260592679,-0.490138396329721,290,289,68.1219732136716,186,220,0.483870967741935,0.612903225806452,-0.129032258064516,15,19,13,18,#CBDFF0,#C5DBEE,#C5DBEE,#82B1CB,#EEE6BC,Saint Francis (PA) plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Saint Francis (PA) performs at a similar level regardless of the pace of the game.
302,VMI,VMI,-6.94631759541624,-4.44892128477109,-11.3952388801873,-43.9966581148065,7.08595080642945,311,272,68.8531152663469,134,269,0.3,0.666666666666667,-0.366666666666667,9,20,11,19,#C3DAED,#CDE0F0,#C3DAED,#4876B4,#F0DFB5,VMI plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,VMI performs at a similar level regardless of the pace of the game.
303,Army,Army,-6.27838826456479,-5.15720393601448,-11.4355922005793,7.90324582451162,-37.0149579902171,296,292,68.8408949570742,135,110,0.483870967741935,0.709677419354839,-0.225806451612903,15,22,15,16,#C9DDEF,#C5DBEE,#C3DAED,#FFE4CC,#B1C7C1,Army performs at a similar level against both good and bad teams.,Army plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
304,Alcorn State,Alcorn State,-7.0996984600551,-4.35190393500181,-11.4516023950569,-58.9441770116442,1.62827813895026,314,269,66.2253092073361,297,54,0.419354838709677,0.645161290322581,-0.225806451612903,13,20,11,20,#C2D9ED,#CEE0F0,#C3DAED,#09489F,#EFE5BA,Alcorn State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Alcorn State performs at a similar level regardless of the pace of the game.
305,Florida A&M,Florida A&M,-4.5337468225741,-6.94597944773357,-11.4797262703077,-28.2841399539733,-0.310949992652054,258,327,68.3041810746978,173,88,0.413793103448276,0.862068965517241,-0.448275862068965,12,25,12,17,#D8E6F3,#B1CEE8,#C3DAED,#7BA9C8,#EEE6BC,Florida A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Florida A&M performs at a similar level regardless of the pace of the game.
306,Utah Tech,Utah Tech,-5.00577176123126,-6.47458125224766,-11.4803530134789,2.36011400207484,-58.1494428602321,268,317,68.3437512308763,169,188,0.290322580645161,0.612903225806452,-0.32258064516129,9,19,5,26,#D3E4F2,#B6D2EA,#C3DAED,#FFF7DA,#8FB5C4,Utah Tech performs at a similar level against both good and bad teams.,Utah Tech plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
307,Air Force,Air Force,-7.21845463283842,-4.32538799755765,-11.5438426303961,-39.6653300317916,-18.0753106962066,315,267,65.6994048196962,318,278,0.21875,0.875,-0.65625,7,28,4,28,#C0D8ED,#CEE1F1,#C2D9ED,#5984BA,#D1D7BE,Air Force plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Air Force performs at a similar level regardless of the pace of the game.
308,Grambling,Grambling,-9.49059004769977,-2.07584686907578,-11.5664369167755,31.2119400402923,11.6124566465419,340,220,64.9855627338753,341,308,0.290322580645161,0.612903225806452,-0.32258064516129,9,19,9,22,#ADCCE7,#E7F0F8,#C2D9ED,#F99795,#F1DBB1,Grambling plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Grambling performs at a similar level regardless of the pace of the game.
309,Western Michigan,Western Michigan,-5.27388422934914,-6.30886544837319,-11.5827496777223,45.3701220627967,2.62506483850563,275,314,68.4921791554111,156,355,0.451612903225806,0.67741935483871,-0.225806451612903,14,21,11,20,#D1E2F1,#B8D3EA,#C2D9ED,#E86977,#EFE4B9,Western Michigan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Western Michigan performs at a similar level regardless of the pace of the game.
310,Louisiana-Lafayette,Louisiana-Lafayette,-8.35668463000284,-3.38251504180827,-11.7391996718111,30.9603524073729,65.0813589099238,326,247,67.1426281800492,243,346,0.3125,0.625,-0.3125,10,20,11,21,#B7D2EA,#D9E7F4,#C1D9ED,#FA9896,#FAA580,Louisiana-Lafayette plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Louisiana-Lafayette plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
311,Niagara,Niagara,-5.15720554718817,-6.74535355230544,-11.9025590994936,-2.15263487362999,21.4918127107635,272,324,66.0305618701532,304,203,0.3,0.666666666666667,-0.366666666666667,9,20,10,20,#D2E3F2,#B3D0E9,#C1D8ED,#F3F8DE,#F2D1A8,Niagara performs at a similar level against both good and bad teams.,Niagara performs at a similar level regardless of the pace of the game.
312,Tennessee-Martin,Tennessee-Martin,-5.63370036059045,-6.37577175909691,-12.0094721196874,12.8900717105553,39.7917060243964,281,316,67.3677125326028,234,305,0.433333333333333,0.6,-0.166666666666667,13,18,11,19,#CEE1F1,#B7D2EA,#C0D8EC,#FFD4C0,#F6BF97,Tennessee-Martin performs at a similar level against both good and bad teams.,Tennessee-Martin plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
313,North Carolina Central,North Carolina Central,-3.48495609185413,-8.56854285346673,-12.0534989453209,41.4058884845141,-5.97156283430219,240,341,67.9408398177926,203,141,0.482758620689655,0.551724137931034,-0.0689655172413793,14,16,10,19,#E1ECF6,#9FC3E3,#C0D8EC,#ED7680,#E5E1BC,North Carolina Central plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Carolina Central performs at a similar level regardless of the pace of the game.
314,Southern Utah,Southern Utah,-9.55125262489963,-2.5040598279356,-12.0553124528352,-5.7238698817023,-28.8262446647249,342,233,70.2393091570762,62,261,0.25,0.571428571428571,-0.321428571428571,7,16,9,19,#ACCCE7,#E2EDF6,#C0D8EC,#E0EEDC,#BFCEC0,Southern Utah performs at a similar level against both good and bad teams.,Southern Utah plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
315,Fairfield,Fairfield,-6.77970169239719,-5.36256986763825,-12.1422715600354,35.3675917140886,-15.9180513488415,307,297,67.0034672067148,250,147,0.258064516129032,0.516129032258065,-0.258064516129032,8,16,11,20,#C4DAEE,#C2D9ED,#BFD7EC,#F48A8C,#D4D9BE,Fairfield plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Fairfield performs at a similar level regardless of the pace of the game.
316,Holy Cross,Holy Cross,-4.4676557466819,-7.69768338726825,-12.1653391339501,15.499433607157,-7.66135093639344,257,336,66.773134681266,272,279,0.4,0.5,-0.1,12,15,11,19,#D8E7F3,#A8C9E6,#BFD7EC,#FFCBBA,#E2E0BD,Holy Cross performs at a similar level against both good and bad teams.,Holy Cross performs at a similar level regardless of the pace of the game.
317,Long Beach State,Long Beach State,-5.99184004122273,-6.28934018526222,-12.281180226485,32.6721798553479,-23.2668493440462,289,312,65.3680946228678,332,341,0.2,0.833333333333333,-0.633333333333333,6,25,5,25,#CBDFF0,#B8D3EA,#BFD7EC,#F89392,#C8D3BF,Long Beach State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Long Beach State performs at a similar level regardless of the pace of the game.
318,Eastern Washington,Eastern Washington,-5.26243684729454,-7.04973556793598,-12.3121724152305,53.2966515251806,45.8716323290379,274,329,67.7182741454495,210,281,0.166666666666667,0.566666666666667,-0.4,5,17,8,22,#D1E3F1,#B0CEE8,#BED7EC,#DE4F67,#F7B891,Eastern Washington plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Eastern Washington plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
319,Tennessee Tech,Tennessee Tech,-7.04684149365483,-5.32982824159266,-12.3766697352475,43.7479882923234,-10.5648551079873,312,296,68.9458889811744,129,334,0.6,0.533333333333333,0.0666666666666667,18,16,13,17,#C2D9ED,#C3DAED,#BED7EC,#EA6E7B,#DDDEBD,Tennessee Tech plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tennessee Tech performs at a similar level regardless of the pace of the game.
320,Denver,Denver,-7.46135348994803,-5.31229165706081,-12.7736451470088,53.3078548448874,19.1042098744578,318,294,67.5240696927646,218,274,0.310344827586207,0.724137931034483,-0.413793103448276,9,21,8,21,#BED7EC,#C3DAED,#BCD5EB,#DE4F67,#F2D3AA,Denver plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Denver performs at a similar level regardless of the pace of the game.
321,Morgan State,Morgan State,-4.71295567818118,-8.15149629313182,-12.864451971313,-12.1831218401682,-11.0917462368554,264,338,71.5165058674707,22,36,0.178571428571429,0.535714285714286,-0.357142857142857,5,15,10,18,#D6E5F3,#A3C6E4,#BCD5EB,#BEDBD7,#DCDDBD,Morgan State performs at a similar level against both good and bad teams.,Morgan State performs at a similar level regardless of the pace of the game.
322,Eastern Illinois,Eastern Illinois,-12.2984077058902,-0.632571842642144,-12.9309795485323,31.1349629400933,-0.571111532668146,358,183,67.3568933216277,236,230,0.25,0.821428571428571,-0.571428571428571,7,23,9,19,#95BDE0,#F7FAFC,#BBD5EB,#FA9895,#EEE6BC,Eastern Illinois plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Eastern Illinois performs at a similar level regardless of the pace of the game.
323,Coastal Carolina,Coastal Carolina,-5.87794623238764,-7.331955148542,-13.2099013809296,-26.7972480841827,55.1494408946005,286,331,64.7995406383262,346,177,0.3,0.733333333333333,-0.433333333333333,9,22,8,22,#CCDFF0,#ACCCE7,#BAD4EB,#7FAECA,#F8AF89,Coastal Carolina plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Coastal Carolina plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
324,Charleston Southern,Charleston Southern,-7.88987942650403,-5.32176931318581,-13.2116487396898,47.5680784329,-38.4330964744354,322,295,68.7970989819859,138,298,0.266666666666667,0.6,-0.333333333333333,8,18,8,22,#BBD5EB,#C3DAED,#BAD4EB,#E56273,#AFC6C1,Charleston Southern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Charleston Southern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
325,Pacific,Pacific,-7.3532818155744,-6.28034675009659,-13.633628565671,62.2992460494737,-9.4697030942212,316,309,67.3584990194162,235,364,0.354838709677419,0.645161290322581,-0.290322580645161,11,20,7,24,#BFD7EC,#B8D3EA,#B8D3EA,#C73558,#DFDFBD,Pacific plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Pacific performs at a similar level regardless of the pace of the game.
326,Wagner,Wagner,-11.52756016258,-2.12417812624847,-13.6517382888284,19.6682054525865,-10.9333072171999,354,221,61.8078423973881,363,306,0.230769230769231,0.423076923076923,-0.192307692307692,6,11,10,16,#9BC1E2,#E7F0F8,#B7D3EA,#FFBDB0,#DCDDBD,Wagner plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wagner performs at a similar level regardless of the pace of the game.
327,Oral Roberts,Oral Roberts,-3.85431584161237,-9.89749939746835,-13.7518152390807,39.0642176782141,34.6755858415059,248,355,67.9775870229232,199,35,0.269230769230769,0.730769230769231,-0.461538461538462,7,19,4,22,#DDEAF5,#90BADE,#B7D2EA,#F07E85,#F5C49C,Oral Roberts plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oral Roberts plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
328,San Diego,San Diego,-7.77640797377605,-6.0094949468272,-13.7859029206032,43.4401763872465,6.36930410179299,320,307,71.5915867437367,19,312,0.3125,0.625,-0.3125,10,20,5,27,#BCD5EB,#BBD5EB,#B7D2EA,#EA6F7B,#F0E0B6,San Diego plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,San Diego performs at a similar level regardless of the pace of the game.
329,Morehead State,Morehead State,-8.92713842570629,-4.92356816022255,-13.8507065859288,30.7015826707725,-68.9555869993585,333,280,65.3491903110341,333,350,0.241379310344828,0.517241379310345,-0.275862068965517,7,15,12,17,#B2CFE8,#C7DCEF,#B6D2EA,#FA9996,#7DACC5,Morehead State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Morehead State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
330,IU Indy,IU Indy,1.16968148945708,-15.3003859690793,-14.1307044796222,-18.8425063011976,-8.51961090528386,145,364,65.7828191277772,313,191,0.448275862068966,0.724137931034483,-0.275862068965517,13,21,7,22,#FFF9F3,#5395CD,#B5D1E9,#9BC8D3,#E0DFBD,IU Indy plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,IU Indy performs at a similar level regardless of the pace of the game.
331,Stony Brook,Stony Brook,-4.80987829372135,-9.87978075692964,-14.689659050651,-2.59752655986958,-2.12940387022112,266,354,65.4025748684702,330,185,0.161290322580645,0.612903225806452,-0.451612903225806,5,19,7,24,#D5E5F3,#90BADF,#B2CFE8,#F1F7DE,#EBE5BC,Stony Brook performs at a similar level against both good and bad teams.,Stony Brook performs at a similar level regardless of the pace of the game.
332,Stonehill,Stonehill,-8.00234022548253,-6.92234199264714,-14.9246822181297,-10.4868736963298,4.45615862062161,324,326,66.493708246186,285,103,0.3,0.4,-0.1,9,12,13,17,#BAD4EB,#B1CFE8,#B1CEE8,#C7E0D8,#EFE2B7,Stonehill performs at a similar level against both good and bad teams.,Stonehill performs at a similar level regardless of the pace of the game.
333,Mercyhurst,Mercyhurst,-6.12041449395656,-8.99923958821962,-15.1196540821762,3.0594912906977,38.1468064376557,295,347,65.298781598814,335,27,0.321428571428571,0.357142857142857,-0.0357142857142857,9,10,12,16,#CADEEF,#9AC0E1,#B0CEE8,#FFF4D8,#F5C098,Mercyhurst performs at a similar level against both good and bad teams.,Mercyhurst plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
334,Southern Indiana,Southern Indiana,-8.58792293191529,-6.66741666180371,-15.255339593719,85.8479754194273,47.6214177662505,330,322,68.3124596073587,171,196,0.357142857142857,0.428571428571429,-0.0714285714285714,10,12,8,20,#B5D1E9,#B4D0E9,#AFCDE8,#93003A,#F7B790,Southern Indiana plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Southern Indiana plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
335,Western Illinois,Western Illinois,-6.67287776190628,-8.59618791226417,-15.2690656741705,4.6020745899481,23.0810739979812,305,343,65.4265086161381,329,243,0.178571428571429,0.5,-0.321428571428571,5,14,9,19,#C5DBEE,#9EC3E3,#AFCDE8,#FFEFD4,#F3CFA6,Western Illinois performs at a similar level against both good and bad teams.,Western Illinois performs at a similar level regardless of the pace of the game.
336,North Carolina A&T,North Carolina A&T,-9.03904642857143,-6.28428306765059,-15.323329496222,32.2539282491741,32.0592826697318,337,311,69.9672432054238,74,286,0.290322580645161,0.258064516129032,0.0322580645161291,9,8,6,25,#B1CEE8,#B8D3EA,#AFCDE7,#F89493,#F4C69E,North Carolina A&T plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,North Carolina A&T plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
337,Buffalo,Buffalo,-9.18594878951343,-6.64683789986481,-15.8327866893782,-12.009029429541,-10.9821965081378,339,319,71.353706738806,31,318,0.103448275862069,0.862068965517241,-0.758620689655172,3,25,7,22,#B0CEE8,#B4D0E9,#ACCCE7,#BFDCD7,#DCDDBD,Buffalo performs at a similar level against both good and bad teams.,Buffalo performs at a similar level regardless of the pace of the game.
338,East Texas A&M,East Texas A&M,-11.0400348813966,-4.88061156433436,-15.9206464457309,15.146185539226,-8.34686388755816,347,279,68.3808562427202,166,232,0.354838709677419,0.709677419354839,-0.354838709677419,11,22,5,26,#A0C4E3,#C8DDEF,#ACCBE7,#FFCCBB,#E1DFBD,East Texas A&M performs at a similar level against both good and bad teams.,East Texas A&M performs at a similar level regardless of the pace of the game.
