rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
276,Columbia,Columbia,-2.50211907259028,-5.45723513312363,-7.95935420571391,-9.04435054528244,-52.6193360941418,225,302,69.7391328564206,107,288,0.416666666666667,0.416666666666667,0,10,10,10,14,#E8F0F8,#B6D2EA,#C8DDEF,#C0DCD7,#8BB4C4,Columbia performs at a similar level against both good and bad teams.,Columbia plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
277,Omaha,Omaha,-2.79523828307103,-5.18383106188033,-7.97906934495136,10.5331019069965,-27.8790324442155,231,289,68.7860472100879,166,97,0.571428571428571,0.607142857142857,-0.0357142857142857,16,17,11,18,#E5EFF7,#BAD4EB,#C8DDEF,#FFD9C4,#BACCC0,Omaha performs at a similar level against both good and bad teams.,Omaha plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
278,Central Michigan,Central Michigan,-8.54220277294401,0.537308774298988,-8.00489399864503,-20.3883974246103,-16.675542247064,323,149,66.5285843950493,308,85,0.451612903225806,0.516129032258065,-0.0645161290322581,14,16,17,14,#B0CEE8,#FFFBF7,#C8DDEF,#80AFCA,#CFD6BE,Central Michigan plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Central Michigan performs at a similar level regardless of the pace of the game.
279,Binghamton,Binghamton,-3.86223347233299,-4.25310811182232,-8.11534158415531,-23.0367352407379,-3.2412778139808,254,271,68.0584818664865,220,100,0.428571428571429,0.321428571428571,0.107142857142857,12,9,13,15,#DBE9F4,#C6DCEE,#C7DCEF,#75A3C6,#E8E3BC,Binghamton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Binghamton performs at a similar level regardless of the pace of the game.
280,Boston University,Boston University,-6.97215817320096,-1.20268553330904,-8.17484370650999,35.669440153845,-42.2679533563208,305,201,67.4317747169616,260,303,0.46875,0.71875,-0.25,15,23,15,17,#BED7EC,#EFF5FA,#C7DCEE,#F18187,#9FBEC2,Boston University plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Boston University plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
281,Idaho State,Idaho State,-2.94290120471565,-5.3259086178217,-8.26880982253735,29.6288240467557,-14.2941431702086,234,296,65.0080099267058,348,175,0.354838709677419,0.419354838709677,-0.0645161290322581,11,13,12,20,#E3EEF7,#B8D3EA,#C6DCEE,#F99694,#D4D9BE,Idaho State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Idaho State performs at a similar level regardless of the pace of the game.
282,American,American,-2.03324255150462,-6.28044958360062,-8.31369213510523,-10.4354665296287,27.4571674376306,218,323,64.2123327152186,356,359,0.387096774193548,0.451612903225806,-0.0645161290322581,12,14,15,16,#ECF3F9,#ABCBE6,#C6DBEE,#B6D7D6,#F5C29A,American plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,American plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
283,Oral Roberts,Oral Roberts,-3.13380457276737,-5.24722647368746,-8.38103104645483,31.1966161203892,12.9736850876055,237,293,69.1647211047415,135,271,0.481481481481481,0.444444444444444,0.037037037037037,13,12,9,19,#E2EDF6,#B9D3EA,#C5DBEE,#F79191,#F2D5AC,Oral Roberts plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oral Roberts performs at a similar level regardless of the pace of the game.
284,Portland,Portland,-0.826152746497639,-7.57609866175599,-8.40225140825363,-26.5731205832744,-20.0197487926533,191,345,68.6729613685092,172,28,0.241379310344828,0.724137931034483,-0.482758620689655,7,21,10,21,#F7FAFC,#9AC0E1,#C5DBEE,#6794C0,#C9D3BF,Portland plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Portland performs at a similar level regardless of the pace of the game.
285,New Hampshire,New Hampshire,-8.0634322815933,-0.339028688324376,-8.40246096991767,88.663312120262,-40.5534621976044,319,180,72.5499516471215,19,285,0.233333333333333,0.633333333333333,-0.4,7,19,15,15,#B4D1E9,#FAFCFD,#C5DBEE,#93003A,#A2BFC2,New Hampshire plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,New Hampshire plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
286,Presbyterian,Presbyterian,-4.25589273163931,-4.20368114936357,-8.45957388100287,51.9000487957158,-16.2947412050643,261,269,68.8022963852277,163,312,0.5,0.466666666666667,0.0333333333333333,15,14,11,19,#D7E6F3,#C7DCEE,#C5DBEE,#DA4963,#D0D7BE,Presbyterian plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Presbyterian performs at a similar level regardless of the pace of the game.
287,The Citadel,The Citadel,-4.2390624430713,-4.35591459859808,-8.59497704166938,2.98149181005424,13.380933166514,260,273,66.7577190471073,298,186,0.275862068965517,0.448275862068966,-0.172413793103448,8,13,8,21,#D8E6F3,#C5DBEE,#C4DAEE,#FFF4D8,#F2D5AB,The Citadel performs at a similar level against both good and bad teams.,The Citadel performs at a similar level regardless of the pace of the game.
288,New Mexico State,New Mexico State,-5.24244796769633,-3.41728110343947,-8.65972907113579,-11.6831138272641,23.3343249197446,279,253,67.0894772660714,279,10,0.321428571428571,0.785714285714286,-0.464285714285714,9,22,9,19,#CEE1F1,#D1E2F1,#C4DAED,#AED2D5,#F4C89F,New Mexico State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,New Mexico State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
289,Canisius,Canisius,-6.16239996750305,-2.59797640087785,-8.7603763683809,36.8624113612748,29.4554122430496,296,235,68.2530561816735,207,117,0.466666666666667,0.533333333333333,-0.0666666666666667,14,16,13,18,#C6DBEE,#DCE9F5,#C3DAED,#EF7D84,#F5C098,Canisius plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Canisius plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
290,Sacred Heart,Sacred Heart,-3.23622260214952,-5.61013347261327,-8.84635607476279,-8.74286743147873,-35.3312119616155,240,311,70.1607961214492,83,162,0.444444444444444,0.296296296296296,0.148148148148148,12,8,14,16,#E1ECF6,#B4D0E9,#C2D9ED,#C2DDD8,#ACC4C1,Sacred Heart performs at a similar level against both good and bad teams.,Sacred Heart plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
291,Le Moyne,Le Moyne,-5.61785101370869,-3.25797979149987,-8.87583080520855,-27.7235488732143,-25.858594436831,285,248,68.6490966056088,176,33,0.538461538461538,0.538461538461538,0,14,14,12,17,#CBDFF0,#D3E4F2,#C2D9ED,#638FBE,#BECEC0,Le Moyne plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Le Moyne plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
292,Wagner,Wagner,-8.55995941497868,-0.422628273341551,-8.98258768832023,0.00790501376030285,-25.6938389050222,325,182,63.2936038619403,360,265,0.233333333333333,0.466666666666667,-0.233333333333333,7,14,15,16,#B0CEE8,#F9FBFD,#C1D9ED,#FFFEDF,#BECEC0,Wagner performs at a similar level against both good and bad teams.,Wagner plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
293,Denver,Denver,-0.296688811740614,-8.92496490746187,-9.22165371920248,43.6855454419686,19.8631598731507,182,351,71.1768671957756,48,153,0.333333333333333,0.533333333333333,-0.2,10,16,13,17,#FCFDFE,#88B5DC,#C0D8EC,#E66575,#F3CCA4,Denver plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Denver performs at a similar level regardless of the pace of the game.
294,Southern,Southern,-9.32516785780917,-0.0818403942255464,-9.40700825203472,-0.345606183176924,-8.96062820205674,332,169,68.7698900388132,167,94,0.275862068965517,0.586206896551724,-0.310344827586207,8,17,15,14,#A9CAE6,#FDFEFE,#BED7EC,#FCFDDF,#DEDEBD,Southern performs at a similar level against both good and bad teams.,Southern performs at a similar level regardless of the pace of the game.
295,Utah Tech,Utah Tech,-6.62398998574094,-2.93933478580424,-9.56332477154518,4.27890501579598,-17.6578499329738,301,241,71.5478880570362,38,136,0.379310344827586,0.758620689655172,-0.379310344827586,11,22,10,20,#C2D9ED,#D7E6F3,#BDD6EC,#FFEFD4,#CDD5BE,Utah Tech performs at a similar level against both good and bad teams.,Utah Tech performs at a similar level regardless of the pace of the game.
296,Alcorn State,Alcorn State,-0.996939011063848,-8.7041441694283,-9.70108318049215,-34.5508276263949,-21.1078189732632,197,350,67.9969330283942,225,223,0.419354838709677,0.451612903225806,-0.032258064516129,13,14,13,18,#F5F9FC,#8BB7DD,#BCD6EB,#4373B2,#C7D2BF,Alcorn State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Alcorn State performs at a similar level regardless of the pace of the game.
297,Delaware State,Delaware State,-9.71787602212154,-0.11545424238113,-9.83333026450267,2.3969613336283,15.7126170620196,334,173,69.8673234768345,97,60,0.375,0.53125,-0.15625,12,17,13,19,#A5C7E5,#FDFEFE,#BCD5EB,#FFF6D9,#F2D2A9,Delaware State performs at a similar level against both good and bad teams.,Delaware State performs at a similar level regardless of the pace of the game.
298,Robert Morris,Robert Morris,-3.79027453148209,-6.2346668451872,-10.0249413766693,-26.4960987598601,-38.5307247244379,253,321,68.2290391433723,211,163,0.366666666666667,0.733333333333333,-0.366666666666667,11,22,8,22,#DCE9F4,#ACCBE7,#BAD4EB,#6895C0,#A6C1C2,Robert Morris plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Robert Morris plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
299,DePaul,DePaul,-3.61316889553771,-6.50899528262185,-10.1221641781596,-16.9998408712197,-66.3011460008607,250,325,69.0906645129227,141,320,0.3125,0.96875,-0.65625,10,31,3,29,#DDEAF5,#A8C9E6,#BAD4EB,#8DBDCF,#71A6C6,DePaul plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,DePaul plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
300,South Carolina Upstate,South Carolina Upstate,-6.55344275404888,-3.64728932126987,-10.2007320753188,41.0360703789573,-10.9740883965855,299,261,68.2094917579,214,298,0.222222222222222,0.592592592592593,-0.37037037037037,6,16,7,20,#C2D9ED,#CEE1F0,#B9D4EA,#EA6E7B,#DADCBD,South Carolina Upstate plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Carolina Upstate performs at a similar level regardless of the pace of the game.
301,Navy,Navy,-7.15189250303296,-3.44120858470578,-10.5931010877387,-13.4146813277774,25.4589396304309,308,254,66.6647173328158,303,133,0.333333333333333,0.3,0.0333333333333333,10,9,12,18,#BDD6EC,#D1E2F1,#B6D2EA,#A2CCD3,#F4C59D,Navy plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Navy plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
302,Northern Illinois,Northern Illinois,-4.52339728810496,-6.13270709288737,-10.6561043809923,-0.713683714735163,49.7878029260476,268,320,69.3999574967866,121,347,0.321428571428571,0.571428571428571,-0.25,9,16,9,20,#D5E5F2,#ADCCE7,#B6D2EA,#FAFCDF,#FAA57F,Northern Illinois performs at a similar level against both good and bad teams.,Northern Illinois plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
303,Jackson State,Jackson State,-5.39089332999495,-5.36898950756519,-10.7598828375601,66.3114953630224,20.9995228018624,280,299,69.7429419831724,105,255,0.28125,0.8125,-0.53125,9,26,15,17,#CDE0F0,#B7D2EA,#B5D1E9,#B01E4B,#F3CBA2,Jackson State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Jackson State performs at a similar level regardless of the pace of the game.
304,South Carolina State,South Carolina State,-7.91702701532707,-2.8911438341962,-10.8081708495233,-13.1707625505506,-49.6747081069463,318,240,70.3317813694073,80,218,0.233333333333333,0.9,-0.666666666666667,7,27,12,18,#B6D2E9,#D8E7F3,#B5D1E9,#A3CDD4,#91B7C4,South Carolina State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,South Carolina State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
305,Southeastern Louisiana,Southeastern Louisiana,-6.62645349022489,-4.20248324188437,-10.8289367321093,17.4167839201761,-30.6136304034345,302,268,66.7346067926706,299,333,0.413793103448276,0.413793103448276,0,12,12,12,17,#C2D9ED,#C7DCEE,#B5D1E9,#FFC1B2,#B5C9C1,Southeastern Louisiana plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Southeastern Louisiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
306,Louisiana-Monroe,Louisiana-Monroe,-6.18614714451785,-4.71550295201951,-10.9016500965374,2.40956434510151,-8.37332071854077,297,278,68.0280164804322,222,157,0.357142857142857,0.535714285714286,-0.178571428571429,10,15,9,19,#C6DBEE,#C0D8EC,#B4D1E9,#FFF6D9,#DFDEBD,Louisiana-Monroe performs at a similar level against both good and bad teams.,Louisiana-Monroe performs at a similar level regardless of the pace of the game.
307,Eastern Illinois,Eastern Illinois,-8.95772757641363,-2.09878867172449,-11.0565162481381,-11.6360526200263,52.0278047617045,330,220,68.2314933941841,210,327,0.392857142857143,0.428571428571429,-0.0357142857142857,11,12,10,18,#ACCCE7,#E3EDF6,#B3D0E9,#AED2D5,#FBA27D,Eastern Illinois plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Eastern Illinois plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
308,Coastal Carolina,Coastal Carolina,-6.16110840625,-4.98362719163779,-11.1447355978878,10.893399450631,20.7447834834387,295,286,70.7234827074475,63,260,0.344827586206897,0.655172413793103,-0.310344827586207,10,19,7,22,#C6DBEE,#BCD6EB,#B3D0E9,#FFD8C3,#F3CBA2,Coastal Carolina performs at a similar level against both good and bad teams.,Coastal Carolina performs at a similar level regardless of the pace of the game.
309,Bethune-Cookman,Bethune-Cookman,-7.7670676318341,-3.46641076534618,-11.2334783971803,-15.7454788373311,5.31942628532676,315,256,70.5150005174719,72,155,0.34375,0.4375,-0.09375,11,14,15,17,#B7D2EA,#D0E2F1,#B2CFE8,#92C3D1,#F0E0B5,Bethune-Cookman plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Bethune-Cookman performs at a similar level regardless of the pace of the game.
310,Lafayette,Lafayette,-10.446029798037,-0.841386147001662,-11.2874159450387,-4.21737615614018,-40.1569715294088,339,196,66.6510504795776,306,353,0.32258064516129,0.548387096774194,-0.225806451612903,10,17,10,21,#9FC3E3,#F3F8FB,#B2CFE8,#E1EFDC,#A3C0C2,Lafayette performs at a similar level against both good and bad teams.,Lafayette plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
311,Bellarmine,Bellarmine,-4.34986254724827,-7.13099695609376,-11.480859503342,-5.06293965610429,-1.72937640727988,262,336,66.3668427305437,314,249,0.178571428571429,0.392857142857143,-0.214285714285714,5,11,5,23,#D7E6F3,#A0C4E3,#B0CEE8,#DBEBDB,#EBE5BC,Bellarmine performs at a similar level against both good and bad teams.,Bellarmine performs at a similar level regardless of the pace of the game.
312,Campbell,Campbell,-4.44539870427963,-7.25902072452075,-11.7044194288004,37.4654897903826,10.9446747987019,265,339,67.4206934333209,263,130,0.448275862068966,0.586206896551724,-0.137931034482759,13,17,11,18,#D6E5F3,#9EC3E3,#AFCDE7,#EF7B83,#F1D8AE,Campbell plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Campbell performs at a similar level regardless of the pace of the game.
313,Western Michigan,Western Michigan,-6.23298373771688,-5.48242905400625,-11.7154127917231,24.1241730882094,23.1184914787118,298,303,69.5124225252151,117,39,0.32258064516129,0.645161290322581,-0.32258064516129,10,20,11,20,#C5DBEE,#B6D1E9,#AFCDE7,#FFA9A1,#F4C8A0,Western Michigan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Western Michigan plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
314,Northern Arizona,Northern Arizona,-6.13800013133242,-5.73995720413801,-11.8779573354704,-25.6959968703339,19.1314141026851,293,313,69.4292975521182,119,37,0.363636363636364,0.606060606060606,-0.242424242424242,12,20,14,19,#C6DCEE,#B2CFE8,#AECCE7,#6B98C1,#F3CDA4,Northern Arizona plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northern Arizona performs at a similar level regardless of the pace of the game.
315,Chicago State,Chicago State,-7.32997830157324,-4.66403489964148,-11.9940132012147,79.5906049082559,4.44651820905892,309,277,66.8230981286314,291,239,0.321428571428571,0.535714285714286,-0.214285714285714,9,15,10,19,#BBD5EB,#C1D8ED,#ADCCE7,#93003A,#F0E1B6,Chicago State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Chicago State performs at a similar level regardless of the pace of the game.
316,Elon,Elon,-4.82318845172114,-7.53574643644428,-12.3589348881654,-13.8975315545316,9.09828539053117,273,344,68.605389503961,180,232,0.3,0.566666666666667,-0.266666666666667,9,17,11,19,#D2E3F2,#9AC1E2,#AACAE6,#9ECAD3,#F1DBB1,Elon plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Elon performs at a similar level regardless of the pace of the game.
317,William & Mary,William & Mary,-5.1890726118137,-7.19549223686034,-12.384564848674,9.95200923792686,31.5963988478473,276,338,66.8646212520003,289,245,0.433333333333333,0.633333333333333,-0.2,13,19,8,23,#CFE1F1,#9FC3E3,#AACAE6,#FFDBC6,#F6BD95,William & Mary performs at a similar level against both good and bad teams.,William & Mary plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
318,Sacramento State,Sacramento State,-7.50622071537619,-4.97609567563915,-12.4823163910153,72.3366762396089,75.4159934853421,311,284,65.34126982496,341,231,0.28125,0.5625,-0.28125,9,18,8,24,#BAD4EB,#BCD6EB,#AACAE6,#9F0C41,#FE926E,Sacramento State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Sacramento State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
319,Alabama A&M,Alabama A&M,-10.944029839419,-1.70078281464446,-12.6448126540634,6.95525512565091,-8.15785967855968,346,215,71.5246405069363,39,52,0.485714285714286,0.657142857142857,-0.171428571428571,17,23,12,23,#9AC0E1,#E8F1F8,#A8C9E6,#FFE6CE,#DFDFBD,Alabama A&M performs at a similar level against both good and bad teams.,Alabama A&M performs at a similar level regardless of the pace of the game.
320,Valparaiso,Valparaiso,-7.70678968736674,-5.22300434863406,-12.9297940360008,3.60148284313042,-30.9108569862378,313,291,69.1478628057722,138,339,0.161290322580645,0.741935483870968,-0.580645161290323,5,23,6,25,#B8D3EA,#B9D4EA,#A6C8E5,#FFF2D6,#B4C9C1,Valparaiso performs at a similar level against both good and bad teams.,Valparaiso plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
321,Alabama State,Alabama State,-12.4389473559475,-0.609091000896448,-13.048038356844,37.2389155405013,-7.75092084326286,354,187,68.6085062096842,179,300,0.310344827586207,0.448275862068966,-0.137931034482759,9,13,10,19,#8CB8DD,#F6F9FC,#A6C8E5,#EF7C83,#E0DFBD,Alabama State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Alabama State performs at a similar level regardless of the pace of the game.
322,Charleston Southern,Charleston Southern,-9.97112347214819,-3.27133815489872,-13.2424616270469,0.00991591033704056,-29.692087057779,336,250,68.1148664539273,215,217,0.296296296296296,0.518518518518518,-0.222222222222222,8,14,7,20,#A3C6E4,#D3E4F2,#A4C7E4,#FFFEDF,#B6CAC0,Charleston Southern performs at a similar level against both good and bad teams.,Charleston Southern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
323,Fairleigh Dickinson,Fairleigh Dickinson,-7.83764034622338,-5.51639462682359,-13.354034973047,-17.0755136930164,-14.8771581443918,316,306,73.4356799280384,9,331,0.307692307692308,0.461538461538462,-0.153846153846154,4,6,13,17,#B6D2EA,#B5D1E9,#A4C6E4,#8DBDCF,#D2D8BE,Fairleigh Dickinson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Fairleigh Dickinson performs at a similar level regardless of the pace of the game.
324,South Dakota,South Dakota,-2.73017847406263,-10.9894682242804,-13.719646698343,2.33573983324358,-23.5505899508737,229,359,69.731747408452,110,65,0.321428571428571,0.464285714285714,-0.142857142857143,9,13,9,20,#E5EFF7,#6DA4D4,#A1C5E4,#FFF6D9,#C2D0BF,South Dakota performs at a similar level against both good and bad teams.,South Dakota plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
325,Eastern Michigan,Eastern Michigan,-8.29748081492956,-5.62153004122243,-13.919010856152,4.3306411016255,-25.5383608954343,322,312,66.7629381917351,296,185,0.310344827586207,0.586206896551724,-0.275862068965517,9,17,11,18,#B2CFE8,#B4D0E9,#A0C4E3,#FFEFD4,#BECEC0,Eastern Michigan performs at a similar level against both good and bad teams.,Eastern Michigan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
326,Northwestern State,Northwestern State,-8.79309802283718,-5.97532142250321,-14.7684194453404,-63.6708327915579,10.7717992536716,327,317,68.7906479934667,165,254,0.633333333333333,0.8,-0.166666666666667,19,24,7,23,#AECDE7,#AFCDE8,#9AC0E1,#00429D,#F1D8AE,Northwestern State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northwestern State performs at a similar level regardless of the pace of the game.
327,Idaho,Idaho,-8.08818697228145,-6.85039608398188,-14.9385830562633,-20.8918207719725,-10.3495323551507,320,334,66.3690715330557,313,343,0.266666666666667,0.533333333333333,-0.266666666666667,8,16,9,21,#B4D1E9,#A4C6E4,#99C0E1,#7EADC9,#DBDDBD,Idaho plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Idaho performs at a similar level regardless of the pace of the game.
328,Morgan State,Morgan State,-7.84967952788328,-7.09879439498715,-14.9484739228704,-17.5014997549765,10.4325875641038,317,335,71.3976196581823,43,101,0.178571428571429,0.714285714285714,-0.535714285714286,5,20,8,20,#B6D2EA,#A0C4E3,#99C0E1,#8BBBCE,#F1D9AF,Morgan State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Morgan State performs at a similar level regardless of the pace of the game.
329,Tennessee Tech,Tennessee Tech,-9.09923904650853,-5.85154309293443,-14.950782139443,-0.540084739261464,6.22098418539436,331,314,66.9933462537427,283,23,0.321428571428571,0.678571428571429,-0.357142857142857,9,19,7,21,#ABCBE6,#B1CEE8,#99C0E1,#FBFCDF,#F0DEB4,Tennessee Tech performs at a similar level against both good and bad teams.,Tennessee Tech performs at a similar level regardless of the pace of the game.
330,Hampton,Hampton,-8.94311634081823,-6.2459259600573,-15.1890423008755,16.6541694146312,-6.09628638654923,329,322,70.7953571418184,58,216,0.266666666666667,0.866666666666667,-0.6,8,26,6,24,#ACCCE7,#ACCBE7,#97BFE1,#FFC4B4,#E3E1BC,Hampton plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Hampton performs at a similar level regardless of the pace of the game.
331,Southern Indiana,Southern Indiana,-9.99714956264556,-5.52927134241759,-15.5264209050631,67.4152808330072,-29.1050958878344,337,307,70.3774491563809,79,342,0.344827586206897,0.517241379310345,-0.172413793103448,10,15,5,24,#A3C6E4,#B5D1E9,#95BDE0,#AD1B49,#B8CAC0,Southern Indiana plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Southern Indiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
332,Arkansas-Pine Bluff,Arkansas-Pine Bluff,-5.08343167833234,-10.6933657932693,-15.7767974716017,25.3248963589854,-28.5908002407649,275,357,72.8918637213486,17,337,0.185185185185185,0.62962962962963,-0.444444444444444,5,17,9,18,#D0E2F1,#70A7D5,#93BCDF,#FFA59E,#B9CBC0,Arkansas-Pine Bluff plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Arkansas-Pine Bluff plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
333,Central Arkansas,Central Arkansas,-7.72313639325693,-8.16879642457356,-15.8919328178305,4.87641624816862,14.6682002871532,314,348,70.1915497401839,82,329,0.366666666666667,0.533333333333333,-0.166666666666667,11,16,7,23,#B8D3EA,#92BBDF,#92BCDF,#FFEDD3,#F2D3AA,Central Arkansas performs at a similar level against both good and bad teams.,Central Arkansas performs at a similar level regardless of the pace of the game.
334,Army,Army,-12.7080035672824,-3.24595669031887,-15.9539602576013,56.1627815083527,40.6549964687493,356,247,64.7716821948294,350,360,0.3,0.633333333333333,-0.333333333333333,9,19,8,22,#8AB6DD,#D3E4F2,#92BBDF,#CE3C5C,#F8B18A,Army plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Army plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
335,New Orleans,New Orleans,-6.83532679736261,-9.14674795872674,-15.9820747560894,-10.5438500623141,11.0755134645688,304,352,71.8101276881663,31,201,0.344827586206897,0.655172413793103,-0.310344827586207,10,19,6,23,#C0D8EC,#85B3DB,#92BBDF,#B5D7D6,#F1D8AE,New Orleans plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,New Orleans performs at a similar level regardless of the pace of the game.
336,Florida A&M,Florida A&M,-10.6762214267957,-5.32174256414706,-15.9979639909428,-7.58379279005648,16.8287222603488,342,295,68.7524351300348,170,81,0.259259259259259,0.814814814814815,-0.555555555555556,7,22,5,22,#9CC2E2,#B8D3EA,#92BBDF,#CAE2D9,#F2D0A7,Florida A&M performs at a similar level against both good and bad teams.,Florida A&M performs at a similar level regardless of the pace of the game.
337,Holy Cross,Holy Cross,-5.47525223191903,-10.5408600317358,-16.0161122636548,-24.515350805871,-47.0388979253448,282,356,67.268136792582,268,113,0.21875,0.40625,-0.1875,7,13,9,23,#CCDFF0,#72A8D6,#91BBDF,#709DC3,#96B9C3,Holy Cross plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Holy Cross plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
